2566	[4.765186581831884e-05, [15, 762, 1374, 1549, 1792, 1956, 2066, 2102, 2354, 2535, 2595, 2654, 2660, 2674, 2900, 2972, 3320, 3348, 3394, 3479, 3529, 3562, 3843, 4138, 4191, 4201, 4335, 4712, 4994, 5130, 6464, 8292]]
2567	[4.765186581831884e-05, [15, 1211, 1956, 2398, 8292]]
2568	[4.765186581831884e-05, [1808, 2470, 3453, 3835]]
2569	[4.765186581831884e-05, [56, 1049, 1374, 2294, 2570]]
257	[0.0001657336564500247, [19, 132, 271, 302, 377, 937, 977, 981]]
2570	[0.00020272580397891828, [1717]]
2571	[0.00013137603620316725, []]
2572	[4.765186581831884e-05, [1935, 2575, 2579, 2587, 2607, 2629, 4051]]
2573	[4.765186581831884e-05, [2575]]
2574	[4.765186581831884e-05, [2575, 2625]]
2575	[0.00019657804389207003, []]
2576	[0.0010759906276750957, [56, 765, 974, 1159, 1166, 1211, 1297, 1315, 1357, 1416, 1633, 1679, 1680, 1688, 1705, 1781, 1865, 1919, 2001, 2053, 2102, 2144, 2160, 2174, 2231, 2251, 2285, 2324, 2338, 2354, 2375, 2381, 2398, 2411, 2416, 2470, 2474, 2507, 2542, 2579, 2592, 2594, 2620, 2625, 2646, 2651, 2654, 2660, 2662, 2674, 2687, 2689, 2693, 2697, 2700, 2713, 2724, 2760, 2765, 2768, 2805, 2809, 2814, 2822, 2825, 2828, 2871, 2877, 2880, 2912, 2918, 2926, 2973, 3005, 3021, 3033, 3084, 3089, 3092, 3099, 3106, 3117, 3125, 3148, 3256, 3265, 3274, 3307, 3408, 3443, 3473, 3489, 3516, 3643, 3670, 3769, 3813, 3956, 3958, 3962, 4037, 4065, 4071, 4072, 4298, 4536, 4613, 4797, 4981, 5148, 5210, 5245, 5254, 5301, 5305, 5459, 5605, 5713, 5721, 5732, 5739, 5802, 5814, 5819, 6029, 6044, 6174, 6320, 6437, 6523, 6552, 6918, 6980, 7052, 7120, 7443, 7620, 7699, 7757, 7763, 7809, 7871, 7882, 7910, 8293, 8295]]
2577	[4.765186581831884e-05, [2579, 2580]]
2578	[4.765186581831884e-05, [765, 1646, 1653, 1717, 2117, 2323, 2410, 2579, 2587, 2617, 2625, 3130]]
2579	[0.00022669471989597199, []]
258	[9.548691254506112e-05, [261, 271, 273, 1062, 1360, 6262]]
2580	[0.00017089907079381435, []]
2581	[4.765186581831884e-05, [2587]]
2582	[4.765186581831884e-05, [2587]]
2583	[4.765186581831884e-05, [2587, 2625]]
2584	[4.765186581831884e-05, [2587]]
2585	[0.0007037775853241718, [15, 762, 1549, 2066, 2120, 2160, 2210, 2252, 2328, 2338, 2398, 2535, 2544, 2587, 2594, 2625, 2651, 2653, 2746, 2790, 2958, 3005, 3024, 3028, 3030, 3089, 3117, 3192, 3260, 3276, 3351, 3394, 3439, 3454, 3537, 3562, 3580, 3615, 3645, 3842, 3873, 3892, 3976, 4013, 4021, 4037, 4191, 4448, 4528, 4574, 4735, 5121, 5273, 5288, 5412, 5891, 6124, 7168, 8293, 8294]]
2586	[4.765186581831884e-05, [2587, 2643]]
2587	[0.0003425413197286137, [72, 2576, 2617, 2625, 2775, 3568, 4349, 4661, 5226, 5459, 5524, 5684]]
2588	[4.765186581831884e-05, []]
2589	[0.00014599605298420217, []]
259	[0.0004637593306434758, [29, 227, 261, 271, 299, 356, 432, 579, 600, 626, 769, 803, 817, 853, 893, 959, 1075, 1111, 1203, 1330, 1372, 1375, 1382, 1402, 1473, 1652, 1717, 1808, 1835, 1842, 1855, 1956, 2060, 2181, 2210, 2323, 2506, 2508, 2542, 2660, 2770, 3084, 3192, 3804, 3835, 4110, 5210, 5254, 5714, 5773, 5828, 6833, 6840, 7115, 8141, 8294]]
2590	[4.765186581831884e-05, []]
2591	[0.00010341895807873065, []]
2592	[0.00025981555804297673, [1799, 2117, 2237, 2375, 2416, 2928, 4098, 4191, 4587, 4625, 4846, 5123, 5484]]
2593	[0.0005599809451734531, [56, 350, 765, 1049, 1374, 1521, 1734, 1754, 1847, 2102, 2117, 2294, 2322, 2328, 2411, 2625, 2654, 2693, 2727, 2751, 2801, 2805, 2809, 2844, 2902, 2958, 2990, 3026, 3082, 3117, 3650, 8292]]
2594	[0.0008331743587486119, [15, 417, 465, 737, 856, 974, 1166, 1297, 1847, 2001, 2066, 2117, 2120, 2174, 2256, 2264, 2322, 2398, 2410, 2501, 2544, 2576, 2585, 2619, 2625, 2665, 2700, 2746, 2751, 2797, 2831, 2958, 3005, 3030, 3082, 3089, 3104, 3130, 3321, 3439, 3562, 3580, 4021, 4124, 5412]]
2595	[0.0003303011711707969, [15, 608, 1297, 1357, 1548, 1808, 2117, 2134, 2174, 2237, 2264, 2276, 2328, 2354, 2398, 2516, 2560, 2585, 2625, 2657, 2665, 2746, 2794, 3034, 3089, 3117, 3258, 3352, 3443, 3456, 3537, 3586, 3615, 3650, 4030, 4049, 4162, 4179, 4276, 4338, 4875, 5178, 5254, 5484, 5760, 6006, 6437, 7362, 7478]]
2596	[4.765186581831884e-05, [765, 1646, 2117, 2593, 2625, 2643, 2790, 2805, 3073, 3276, 3284, 4536, 4735]]
2597	[0.0001825240854621425, [2117, 3145]]
2598	[4.765186581831884e-05, [1847, 1992, 2117, 2251, 2593, 2625, 2643]]
2599	[0.0001499046546949741, [417, 762, 2117, 2665, 3009, 4400, 5412, 6251, 7632]]
26	[4.765186581831884e-05, [3, 6, 19, 23, 28, 33, 34, 38, 39, 50, 54, 55, 56, 80, 89, 93, 127, 130, 132, 135, 140, 144, 147, 151, 152, 154, 163, 167, 168, 182, 183, 214, 216, 219, 226, 232, 236, 243, 250, 252, 257, 258, 261, 271, 273, 274, 286, 299, 300, 301, 306, 310, 325, 339, 341, 348, 349, 356, 358, 359, 362, 363, 370, 371, 373, 377, 378, 379, 389, 390, 391, 394, 396, 415, 419, 421, 422, 427, 431, 433, 560, 564, 566, 567, 581, 584, 590, 636, 673, 675, 681, 684, 687, 756, 8282]]
260	[4.765186581831884e-05, [258, 261, 285, 1360, 2576, 6262]]
2600	[4.765186581831884e-05, []]
2601	[4.765186581831884e-05, []]
2602	[4.765186581831884e-05, []]
2603	[4.765186581831884e-05, [2604]]
2604	[0.00014308403252090955, []]
2605	[0.0001695081878171787, [403, 1166, 1297, 1688, 1808, 1992, 2001, 2120, 2144, 2174, 2251, 2323, 2381, 2516, 2542, 2547, 2576, 2594, 2620, 2625, 2707, 2871, 2922, 2963, 2996, 3029, 3033, 3104, 3251, 3376, 3417, 3489, 3568, 3643, 3660, 3807, 3812, 3856, 4191, 4335, 4483, 4653, 4986, 5106, 5188, 5189, 5226, 5301, 5321, 5404, 5449, 5459, 5624, 5637, 5650, 5651, 5693, 5713, 5721, 6006, 6080, 6501, 6552, 6600]]
2606	[4.765186581831884e-05, [2625]]
2607	[0.00011241782602920056, [2625]]
2608	[4.765186581831884e-05, [765, 1419, 1723, 2174, 2264, 2322, 2366, 2410, 2470, 2560, 2625, 2814, 2828, 2979]]
2609	[4.765186581831884e-05, [2620, 2625, 2720, 2805, 3002, 4482, 4712]]
261	[0.00013862766761968713, [258, 286, 339, 356, 405, 606, 607, 609]]
2610	[4.765186581831884e-05, [2625]]
2611	[4.765186581831884e-05, [2323, 2535, 2617, 2625, 3130, 4037, 4261]]
2612	[0.0002589130848406541, [737, 765, 1291, 1297, 1548, 2323, 2375, 2398, 2516, 2565, 2593, 2594, 2625, 2877, 2900, 2912, 2922, 3408, 3439, 3454, 3458, 3555, 3587, 3813, 3897, 3958, 4290, 5387, 8293]]
2613	[4.765186581831884e-05, [737, 762, 1777, 2114, 2237, 2535, 2625, 2674, 2686, 2727, 2790, 2811, 2900, 3059, 3480, 3541, 3803, 3807, 3976, 4191, 4201, 4808, 4828, 5484, 6098]]
2614	[4.765186581831884e-05, [2625, 3130, 3680, 3847, 3849]]
2615	[4.765186581831884e-05, [2625, 3130]]
2616	[4.765186581831884e-05, [2625]]
2617	[0.0001847356685670581, [15, 765, 1646, 1653, 1918, 2102, 2231, 2323, 2410, 2535, 2625, 2667, 2697, 2775, 2794, 2814, 3029, 3117, 3130, 3580, 4037, 4980]]
2618	[0.0001952364405595553, [762, 856, 974, 1166, 1267, 1549, 1734, 1814, 1847, 1992, 2066, 2120, 2174, 2209, 2231, 2240, 2252, 2256, 2375, 2410, 2510, 2585, 2594, 2625, 2646, 2651, 2653, 2657, 2660, 2665, 2669, 2713, 2746, 2747, 2751, 2790, 2958, 2973, 3030, 3130, 3148, 3164, 3260, 3307, 3473, 3562, 3755, 3974, 4014, 4191, 4796, 8293, 8294]]
2619	[0.0005626780931128794, [15, 825, 1357, 1416, 1549, 1754, 1781, 1808, 1847, 1982, 2328, 2371, 2474, 2485, 2535, 2547, 2560, 2585, 2625, 2657, 2665, 2697, 2963, 2972, 3028, 3084, 3103, 3164, 3671, 3752, 3800, 3962, 4712, 5079, 5563, 6784, 6790, 6914, 6955, 6980, 7021, 7040, 7092, 7277, 7381, 7809]]
262	[4.765186581831884e-05, []]
2620	[0.0003424819848282454, [1564, 2120, 2294, 2550, 2576, 2594, 2618, 2625, 2665, 3193, 3919, 5254, 5800, 5829, 5871, 6305, 6388, 6555, 6560, 6765, 6833, 6850, 6901, 7040]]
2621	[4.765186581831884e-05, [2160, 4719, 5305, 5412, 6023, 6481, 6770, 6789]]
2622	[4.765186581831884e-05, []]
2623	[0.00022740547142046605, [15, 204, 350, 403, 406, 737, 741, 1297, 1453, 1571, 1633, 1919, 2209, 2257, 2324, 2375, 2398, 2416, 2501, 2535, 2565, 2585, 2597, 2620, 2625, 2652, 2653, 2667, 2746, 2799, 2838, 2900, 2918, 2926, 2996, 3024, 3253, 3255, 3258, 3284, 3320, 3324, 3516, 3547, 3549, 3586, 3615, 3772, 3856, 3867, 3892, 3914, 3921, 3933, 4011, 4012, 4037, 4098, 4124, 4138, 4254, 4298, 4315, 4338, 4385, 4527, 4529, 4666, 4687, 4777, 4875, 5002, 5083, 5121, 5176, 5210, 5233, 5240, 5254, 5412, 5415, 5457, 5484, 5524, 5533, 5559, 5568, 5605, 5630, 5705, 5772, 5817, 5936, 5956, 5972, 6094, 6109, 6124, 6130, 6261, 6279, 6306, 6311, 6447, 6523, 6555, 6994, 8293]]
2624	[4.765186581831884e-05, [2625]]
2625	[0.003099175834339461, []]
2626	[4.765186581831884e-05, [1374, 1717, 2763]]
2627	[4.765186581831884e-05, [1717]]
2628	[4.765186581831884e-05, [1847]]
2629	[9.149312250029155e-05, []]
263	[4.765186581831884e-05, [80, 182, 271, 282, 339, 432, 733, 746, 762, 893, 918, 922, 979, 1123, 1573, 2210, 2774, 3092, 3106, 3726, 5222, 5584]]
2630	[4.765186581831884e-05, [2593, 2968]]
2631	[4.765186581831884e-05, [2593]]
2632	[4.765186581831884e-05, [2593]]
2633	[4.765186581831884e-05, [2643]]
2634	[4.765186581831884e-05, [2643]]
2635	[4.765186581831884e-05, [2643]]
2636	[4.765186581831884e-05, [2643]]
2637	[4.765186581831884e-05, [2643]]
2638	[0.00012793332161836914, [2643]]
2639	[4.765186581831884e-05, [2643]]
264	[4.765186581831884e-05, [271]]
2640	[4.765186581831884e-05, [2643]]
2641	[4.765186581831884e-05, [2643]]
2642	[4.765186581831884e-05, [2643]]
2643	[0.0010582164054408023, []]
2644	[4.765186581831884e-05, [2645]]
2645	[9.330511560278367e-05, [3192, 3394, 3439, 4191, 4218, 4289, 4351]]
2646	[0.00033506181681618917, [425, 765, 1049, 1291, 1437, 1596, 1734, 1808, 1823, 1847, 2120, 2256, 2366, 2547, 2560, 2593, 2617, 2620, 2625, 2665, 2720, 2721, 2830, 2877, 2963, 2968, 2972, 2979, 2993, 3029, 3056, 3099, 3144, 3307, 3473, 3645, 4422, 6599, 8293]]
2647	[9.11554123590402e-05, [56, 214, 1291, 1521, 1564, 1646, 1847, 1992, 2053, 2174, 2264, 2416, 2470, 2501, 2797, 2814, 2902, 3755]]
2648	[4.765186581831884e-05, [2365]]
2649	[4.765186581831884e-05, [2650]]
265	[4.765186581831884e-05, [29, 32, 35, 49, 75, 150, 271, 282, 447, 600, 675, 677, 700, 737, 748, 827, 1007, 1131, 1858, 2151, 2369, 2593, 3587, 4065, 4266, 5083, 5254, 6328, 6737, 7478, 7587]]
2650	[0.00012316295745805556, []]
2651	[0.0010369919365201634, [15, 204, 285, 290, 403, 417, 465, 608, 737, 762, 825, 856, 974, 1140, 1166, 1185, 1297, 1305, 1360, 1385, 1416, 1437, 1453, 1549, 1571, 1688, 1706, 1729, 1744, 1754, 1769, 1777, 1918, 1935, 1990, 2001, 2016, 2066, 2144, 2145, 2174, 2209, 2225, 2231, 2240, 2252, 2256, 2257, 2289, 2290, 2322, 2324, 2328, 2338, 2375, 2384, 2398, 2411, 2416, 2499, 2506, 2510, 2517, 2535, 2542, 2544, 2565, 2576, 2585, 2594, 2597, 2612, 2619, 2623, 2625, 2652, 2653, 2657, 2660, 2662, 2665, 2667, 2686, 2693, 2707, 2713, 2727, 2746, 2747, 2760, 2811, 2814, 2819, 2838, 2871, 2900, 2918, 2958, 2973, 2981, 3005, 3007, 3009, 3010, 3020, 3021, 3024, 3026, 3028, 3029, 3030, 3059, 3084, 3114, 3117, 3125, 3130, 3140, 3144, 3148, 3180, 3200, 3235, 3251, 3253, 3258, 3260, 3276, 3284, 3301, 3309, 3321, 3334, 3346, 3351, 3352, 3394, 3404, 3408, 3409, 3410, 3433, 3435, 3439, 3446, 3453, 3454, 3473, 3483, 3486, 3489, 3506, 3516, 3541, 3547, 3548, 3562, 3567, 3576, 3580, 3607, 3609, 3615, 3629, 3631, 3635, 3645, 3650, 3661, 3680, 3681, 3691, 3769, 3772, 3785, 3787, 3800, 3803, 3807, 3809, 3811, 3822, 3825, 3847, 3849, 3854, 3856, 3867, 3871, 3887, 3898, 3903, 3910, 3911, 3914, 3926, 3933, 3956, 3958, 3967, 4013, 4030, 4037, 4043, 4047, 4051, 4055, 4072, 4103, 4110, 4111, 4162, 4179, 4181, 4191, 4201, 4211, 4231, 4247, 4254, 4256, 4261, 4263, 4266, 4269, 4290, 4299, 4365, 4400, 4422, 4424, 4448, 4453, 4463, 4485, 4530, 4536, 4547, 4551, 4578, 4620, 4646, 4648, 4662, 4735, 4778, 4780, 4792, 4797, 4827, 4899, 4938, 4962, 4993, 4999, 5079, 5092, 5100, 5130, 5412, 5445, 5775, 5780, 5819, 5844, 5848, 7632, 8293, 8294]]
2652	[0.00017137182334192998, []]
2653	[0.0006897995361343799, [204, 417, 608, 737, 778, 825, 1166, 1267, 1297, 1307, 1453, 1549, 1688, 1734, 1915, 2016, 2066, 2144, 2206, 2209, 2237, 2252, 2257, 2328, 2354, 2371, 2398, 2411, 2485, 2535, 2544, 2565, 2576, 2585, 2594, 2619, 2625, 2652, 2654, 2657, 2660, 2674, 2686, 2693, 2696, 2727, 2747, 2871, 2909, 2918, 2958, 3005, 3007, 3009, 3024, 3026, 3028, 3059, 3084, 3114, 3117, 3125, 3173, 3192, 3260, 3276, 3301, 3404, 3435, 3439, 3443, 3454, 3456, 3461, 3480, 3483, 3516, 3529, 3537, 3548, 3568, 3580, 3587, 3609, 3615, 3634, 3645, 3650, 3680, 3748, 3772, 3800, 3807, 3813, 3854, 3875, 3903, 3939, 3970, 4043, 4124, 4162, 4179, 4183, 4191, 4256, 4299, 4510, 4578, 4827, 5026, 5817, 8294]]
2654	[0.0016677104517041738, [285, 417, 762, 825, 827, 1267, 1291, 1297, 1357, 1416, 1453, 1549, 1679, 1744, 1781, 1792, 1915, 1935, 1990, 2053, 2116, 2144, 2210, 2252, 2297, 2307, 2324, 2371, 2411, 2416, 2470, 2485, 2508, 2510, 2535, 2550, 2576, 2585, 2625, 2653, 2657, 2662, 2667, 2674, 2686, 2693, 2697, 2713, 2724, 2746, 2819, 2825, 2856, 2859, 2900, 2902, 2958, 2996, 3005, 3007, 3010, 3026, 3056, 3089, 3109, 3126, 3140, 3148, 3171, 3180, 3193, 3253, 3255, 3258, 3313, 3352, 3404, 3446, 3486, 3529, 3537, 3541, 3556, 3562, 3567, 3650, 3670, 3681, 3717, 3769, 3800, 3822, 3867, 3898, 3922, 3926, 3973, 4013, 4021, 4110, 4111, 4117, 4233, 8294]]
2655	[0.00035699885227887673, [15, 72, 762, 896, 1159, 1211, 1307, 1315, 1792, 2210, 2326, 2371, 2560, 2652, 2660, 2775, 2981, 3023, 3089, 3321, 3334, 3352, 3443, 3452, 3835, 4037, 4040, 4201, 4687, 4712, 4735, 4795, 4827, 5079, 5233, 5412, 5423, 5449, 5624, 5684, 6006, 6337, 6422, 6441, 6498, 6543, 6715, 7063, 8293]]
2656	[4.765186581831884e-05, [2652]]
2657	[0.0012884932462691675, [15, 204, 974, 1297, 1352, 1935, 2252, 2257, 2297, 2324, 2411, 2485, 2576, 2625, 2652, 2654, 2693, 2727, 2747, 2790, 3005, 3018, 3084, 3130, 3173, 3180, 3260, 3276, 3404, 3516, 3562, 3567, 3568, 3580, 3645, 3811, 3914, 4298, 4299, 4500, 4717, 4953, 5254, 5273]]
2658	[0.0005910897575846597, [72, 155, 204, 346, 417, 762, 967, 1024, 1100, 1157, 1166, 1185, 1305, 1385, 1498, 1680, 1688, 1729, 1744, 1769, 1777, 1915, 1982, 1990, 2014, 2114, 2129, 2144, 2209, 2240, 2252, 2257, 2290, 2297, 2324, 2326, 2364, 2411, 2433, 2485, 2516, 2517, 2565, 2592, 2652, 2653, 2654, 2657, 2674, 2686, 2687, 2689, 2693, 2696, 2727, 2747, 2760, 2799, 2900, 2923, 2940, 2973, 3000, 3002, 3005, 3010, 3014, 3092, 3106, 3114, 3173, 3200, 3276, 3297, 3309, 3334, 3346, 3352, 3394, 3443, 3452, 3453, 3454, 3459, 3464, 3537, 3541, 3557, 3580, 3587, 3609, 3643, 3646, 3660, 3661, 3664, 3681, 3691, 3713, 3724, 3745, 3752, 3769, 3772, 3806, 3807, 3812, 3847, 3849, 3885, 3956, 3958, 3962, 3969, 3976, 4011, 4021, 4037, 4044, 4047, 4071, 4072, 4124, 4127, 4138, 4191, 4289, 4297, 4311, 4315, 4331, 4335, 4373, 4386, 4401, 4402, 4417, 4424, 4435, 4453, 4463, 4471, 4480, 4482, 4510, 4529, 4531, 4588, 4620, 4632, 4645, 4650, 4654, 4713, 4717, 4735, 4811, 4820, 4824, 4828, 4875, 4879, 4942, 4962, 4964, 4981, 4983, 5020, 5022, 5026, 5028, 5044, 5045, 5058, 5083, 5092, 5096, 5106, 5130, 5132, 5144, 5162, 5179, 5204, 5208, 5210, 5215, 5222, 5233, 5239, 5245, 5246, 5260, 5288, 5289, 5378, 5406, 5466, 5500, 5529, 5800, 5806, 5811, 5812, 5817, 5835, 5872, 5887, 5897, 5933, 6000, 6032, 6043, 6044, 6151, 6174, 6243, 6414, 6417, 6422, 6442, 6523, 6555, 6596, 6634, 6665, 6737, 6907, 6946, 6976, 6979, 7005, 7012, 7021, 7054, 7063, 7088, 7092, 7116, 7131, 7233, 7237, 7279, 7341, 7351, 7373, 7378, 7381, 7391, 7400, 7414, 7422, 7436, 7442, 7450, 7478, 7497, 7510, 7512, 7529, 7553, 7561, 7587, 7620, 7624, 7647, 7648, 7651, 7652, 7683, 7694, 7695, 7699, 7707, 7726, 7778, 7810, 7813, 7835, 7855, 7860, 7862, 7871, 7879, 7882, 7890, 7899, 7910, 7912, 7927, 7946, 7961, 7965, 7979, 8024, 8037, 8042, 8044, 8134, 8163, 8168, 8169, 8178, 8209, 8212, 8219, 8237]]
2659	[4.765186581831884e-05, [417, 1744, 1990, 2066, 2652, 2655, 2674, 2687, 2859, 3005, 3670, 4024]]
266	[4.765186581831884e-05, [271, 429, 665, 715, 836, 844, 935, 1285, 1723, 1726, 1802, 2955, 3680]]
2660	[0.0006367415885777912, [72, 204, 285, 417, 633, 737, 762, 825, 856, 1140, 1157, 1166, 1267, 1360, 1393, 1633, 1734, 1744, 1754, 1781, 1814, 1990, 2066, 2114, 2116, 2135, 2144, 2145, 2210, 2231, 2252, 2323, 2324, 2325, 2328, 2356, 2381, 2398, 2411, 2474, 2485, 2506, 2510, 2516, 2542, 2550, 2576, 2592, 2593, 2594, 2597, 2605, 2625, 2651, 2653, 2654, 2657, 2686, 2693, 2697, 2708, 2713, 2747, 2754, 2787, 2819, 2830, 2831, 2856, 2871, 2900, 2912, 2918, 2951, 3005, 3010, 3014, 3018, 3020, 3027, 3030, 3089, 3114, 3125, 3150, 3192, 3235, 3251, 3265, 3285, 3291, 3320, 3324, 3352, 3394, 3408, 3410, 3435, 3439, 3443, 3459, 3464, 3473, 3480, 3506, 3516, 3529, 3537, 3541, 3580, 3587, 3607, 3670, 3752, 3807, 3843, 3871, 3873, 3887, 4044, 4110, 4261, 4365, 4373, 4424, 4463, 4485, 4510, 4528, 4574, 4613, 4712, 4717, 4792, 4797, 4980, 5020, 5123, 5182, 5210, 5254, 5423, 5459, 5482, 5683, 5732, 5773, 5790, 5828, 5837, 5863, 6262, 6417, 6553, 6594, 6833, 6840, 6869, 6873, 7063, 7115, 7809, 7855, 8141]]
2661	[4.765186581831884e-05, [2665]]
2662	[0.0003296101362549891, [2256, 2665]]
2663	[4.765186581831884e-05, [2076, 2665]]
2664	[4.765186581831884e-05, [2665]]
2665	[0.0004862903315734779, [2251, 2256, 2322, 2410, 2973, 3351]]
2666	[4.765186581831884e-05, []]
2667	[0.0004526157173488882, [15, 633, 737, 1159, 1548, 1799, 2276, 2325, 2398, 2474, 2507, 2651, 2708, 2764, 2765, 2774, 2831, 2914, 2925, 3015, 3089, 3092, 3106, 3191, 3265, 3393, 3456, 3479, 3554, 3586, 3614, 3643, 3691, 3897, 4041, 4175, 4191, 4247, 4276, 4310, 4483, 4600, 4666, 4687, 4712, 4715, 4781, 4786, 4795, 4798, 4828, 4846, 4929, 4964, 4980, 5103, 5121, 5123, 5176, 5179, 5189, 5200, 5233, 5239, 5245, 5301, 5437, 5439, 5449, 5452, 5463, 5482, 5484, 5506, 5509, 5511, 5524, 5527, 5543, 5545, 5563, 5564, 5568, 5620, 5624, 5630, 5635, 5638, 5684, 5738, 5753, 5798, 5804, 5886, 5891, 5936, 5963, 5994, 6006, 6029, 6078, 6094, 6096, 6098, 6105, 6111, 6124, 6148, 6151, 6166, 6218, 6229, 6327, 6328, 6334, 6337, 6360, 6388, 6400, 6407, 6409, 6414, 6422, 6432, 6437, 6441]]
2668	[4.765186581831884e-05, [2669]]
2669	[0.00023315665632005678, []]
267	[4.765186581831884e-05, [271]]
2670	[7.084236951022225e-05, []]
2671	[4.765186581831884e-05, [2294]]
2672	[5.444552722169922e-05, [350, 1049, 1374, 1384, 1419, 1521, 1564, 1992, 2076, 2294, 2366, 2685, 2720]]
2673	[4.765186581831884e-05, [2294]]
2674	[0.000309558510285073, [633, 825, 856, 1166, 1267, 1291, 1297, 1305, 1357, 1393, 1416, 1549, 1571, 1734, 1754, 1814, 1992, 2016, 2114, 2116, 2209, 2225, 2231, 2251, 2252, 2290, 2297, 2324, 2356, 2371, 2474, 2485, 2535, 2542, 2550, 2560, 2565, 2576, 2597, 2619, 2623, 2625, 2651, 2654, 2660, 2686, 2693, 2697, 2700, 2708, 2713, 2775, 2785, 2819, 2830, 2851, 2912, 2918, 2973, 3007, 3024, 3026, 3029, 3034, 3056, 3068, 3099, 3114, 3148, 3164, 3251, 3253, 3265, 3320, 3371, 3404, 3456, 3480, 3562, 3650, 3717, 3812, 3903, 3946, 3970, 4014, 4021, 4335, 5002, 5176, 5288, 5312, 5430, 5743, 5804, 5828, 5936, 6501, 6599, 7073, 7381, 8293, 8295]]
2675	[4.765186581831884e-05, [1992]]
2676	[4.765186581831884e-05, [214, 350, 1154, 1374, 1992, 2366, 2618]]
2677	[4.765186581831884e-05, [840, 1549, 1982, 1992, 2565, 3809, 4536, 4666, 4944, 5563, 5697, 5739, 5773, 5800, 5807, 5822, 5922, 5932, 5998, 6097, 6123, 6272, 6327, 6330, 6555, 6624, 6736, 6790, 6832, 6913, 6930, 6946, 6953, 6979, 7040, 7052, 7060, 7073, 7074, 7301]]
2678	[4.80694337230852e-05, []]
2679	[4.9470946513759764e-05, []]
268	[4.765186581831884e-05, [178, 271, 935]]
2680	[4.765186581831884e-05, [896, 2076, 4530, 5103, 5254, 5454]]
2681	[4.765186581831884e-05, []]
2682	[4.765186581831884e-05, [2685]]
2683	[4.765186581831884e-05, [1357, 2322, 2323, 2651, 2685, 2700, 2828, 3126, 3235, 3243, 3285, 4587, 5305]]
2684	[4.765186581831884e-05, [2685]]
2685	[0.0002956117624076239, []]
2686	[0.00046454548727485, [204, 417, 465, 633, 762, 825, 856, 896, 1159, 1166, 1267, 1297, 1357, 1393, 1416, 1437, 1571, 1679, 1688, 1777, 1792, 1814, 2016, 2116, 2135, 2225, 2231, 2237, 2285, 2290, 2297, 2325, 2328, 2338, 2356, 2416, 2426, 2485, 2510, 2542, 2550, 2565, 2576, 2585, 2594, 2619, 2620, 2623, 2625, 2651, 2653, 2654, 2657, 2660, 2662, 2667, 2697, 2700, 2708, 2713, 2724, 2754, 2790, 2799, 2819, 2851, 2856, 2900, 2912, 2918, 2951, 3007, 3009, 3018, 3020, 3021, 3028, 3030, 3089, 3117, 3126, 3140, 3145, 3150, 3164, 3191, 3193, 3235, 3243, 3251, 3265, 3285, 3307, 3319, 3334, 3338, 3348, 3351, 3371, 3376, 3408, 3435, 3439, 3459, 3465, 3473, 3489, 3506, 3516, 3520, 3538, 3547, 3614, 3643, 3646, 3670, 3671, 3681, 3769, 3785, 3804, 3843, 3903, 3922, 3926, 4041, 4175, 4276, 4310, 4335, 4483, 4621, 4715, 4717, 4735, 4828, 4999, 5123, 5176, 5479, 5524, 5543, 5925, 5936, 5977, 5980, 5994, 6105, 6111, 6337, 6360, 6414, 6417, 6422, 8293, 8295]]
2687	[0.00020315140069291173, [1633, 2338, 2651, 2657, 2662, 2708, 2754, 3307, 3319, 3324, 3348, 3371, 3548]]
